booking_id,customer_id,driver_id,time_of_day,pickup_area,drop_area,ride_status,estimated_time,actual_time,fare_amount,driver_rating,customer_rating,vehicle_type,day_of_week,surge_multiplier
17257,13815,1406,afternoon,Area_5,Area_16,cancelled_by_customer,23,,468,4.95,3.61,mini,Thu,1
17258,13868,1273,evening,Area_17,Area_16,cancelled_by_customer,17,,,4.29,3.57,sedan,Sun,1.5
17259,18060,1571,evening,Area_4,Area_19,cancelled_by_customer,20,,135,3.74,4.32,mini,Fri,1.2
17260,12535,1986,evening,Area_19,Area_19,cancelled_by_driver,21,,384,2.98,4,mini,Sun,1.5
17261,18275,1454,evening,Area_15,Area_17,cancelled_by_driver,18,,485,4.24,3.76,mini,Thu,1.2
17262,14475,1172,afternoon,Area_5,Area_12,completed,13,22,373,4.18,4.29,mini,Sun,2
17263,10788,1122,night,Area_12,Area_7,completed,6,4,158,3.4,3.09,mini,Fri,1.2
17264,10268,1691,night,Area_5,Area_19,completed,10,14,107,4.37,3.13,suv,Thu,1
17265,15294,1634,night,Area_17,Area_19,completed,10,13,190,4.04,3.86,suv,Thu,1.5
17266,18479,1788,evening,Area_10,Area_18,cancelled_by_customer,14,,115,3.87,4.19,suv,Mon,1
17267,12623,1928,night,Area_4,Area_10,completed,18,31,345,3,3.87,suv,Sat,1
17268,14396,1801,night,Area_13,Area_12,cancelled_by_customer,6,,484,3.01,3.76,mini,Thu,2
17269,15078,1956,evening,Area_9,Area_9,completed,7,11,469,3.11,4.15,mini,Mon,1.2
17270,12978,1097,morning,Area_8,Area_5,completed,8,7,303,3.57,4.45,sedan,Thu,1
17271,10297,1351,evening,Area_6,Area_16,completed,28,26,358,4.85,3.05,mini,Mon,1
17272,16393,1471,morning,Area_14,Area_13,completed,24,26,464,3.59,4.72,suv,Sat,1
17273,13636,1515,morning,Area_6,Area_17,completed,28,29,155,3.02,4.5,mini,Wed,1.2
17274,15986,1603,afternoon,Area_17,Area_12,completed,6,6,123,3.58,4.5,suv,Wed,1
17275,15786,1521,morning,Area_9,Area_15,completed,13,24,181,4.95,3.33,sedan,Tue,1.2
17276,12599,1157,afternoon,Area_14,Area_10,completed,18,18,220,4.52,3.34,mini,Wed,1.2
17277,15160,1682,afternoon,Area_17,Area_2,completed,29,33,402,3.57,4.4,suv,Sun,1
17278,13133,1719,afternoon,Area_19,Area_5,completed,27,26,94,4.94,3.02,mini,Mon,1
17279,10444,1466,evening,Area_7,Area_2,completed,7,21,474,4.74,4.58,suv,Thu,1
17280,16014,1090,afternoon,Area_7,Area_20,completed,11,12,321,2.78,3.67,sedan,Sun,1.5
17281,10043,1331,night,Area_14,Area_18,completed,8,8,334,4.87,4.93,sedan,Sun,1
17282,18109,1485,night,Area_1,Area_14,completed,12,23,235,3.48,4.22,suv,Tue,1
17283,16772,1706,morning,Area_18,Area_3,completed,16,13,157,3.33,3.69,sedan,Sun,1
17284,11294,1803,morning,Area_19,Area_13,completed,25,27,422,4.01,3.37,sedan,Wed,2
17285,11098,1256,evening,Area_17,Area_9,cancelled_by_customer,6,,,3.74,4.27,suv,Fri,1.2
17286,19712,1614,afternoon,Area_19,Area_7,completed,5,18,319,2.86,4.16,suv,Fri,2
17287,15832,1712,morning,Area_19,Area_14,completed,13,10,485,2.85,3.97,mini,Fri,1.2
17288,11210,,night,Area_13,Area_14,no_driver_found,21,,477,,3.26,mini,Thu,1.5
17289,11064,1628,afternoon,Area_6,Area_15,cancelled_by_customer,6,,,4.47,3.32,mini,Sat,1.2
17290,16001,1333,evening,Area_7,Area_4,completed,20,17,460,3.99,3.87,suv,Sun,1
17291,19528,1434,evening,Area_6,Area_14,completed,5,13,184,3.72,4.26,suv,Tue,1.2
17292,12478,1149,evening,Area_6,Area_3,cancelled_by_driver,20,,281,2.89,4.85,sedan,Mon,1
17293,18654,1751,evening,Area_19,Area_7,completed,11,16,309,3.83,3.88,sedan,Sat,1
17294,16213,1850,night,Area_16,Area_4,completed,14,27,391,4.08,4.21,mini,Wed,1
17295,15798,1238,night,Area_12,Area_1,completed,26,40,269,3.93,3.45,suv,Wed,1
17296,16603,1344,afternoon,Area_6,Area_3,completed,24,37,185,3.98,3.09,sedan,Thu,1
17297,12944,1256,evening,Area_4,Area_3,completed,13,18,148,4.76,3.06,suv,Wed,1
17298,13113,1077,morning,Area_16,Area_12,cancelled_by_customer,28,,201,3.83,3.03,suv,Fri,1
17299,15048,1456,afternoon,Area_6,Area_10,completed,26,31,406,2.84,4.51,suv,Sat,1.5
17300,14347,,afternoon,Area_7,Area_17,no_driver_found,19,,206,,4.05,suv,Mon,1
17301,16821,1888,morning,Area_4,Area_6,cancelled_by_driver,11,,171,3.93,3.47,sedan,Fri,1
17302,10923,1282,evening,Area_16,Area_16,cancelled_by_customer,11,,,4.81,3.25,sedan,Fri,2
17303,19737,1665,afternoon,Area_10,Area_10,completed,28,34,409,2.51,4.62,sedan,Thu,1
17304,10712,1884,afternoon,Area_4,Area_14,cancelled_by_customer,7,,432,2.62,4.33,suv,Wed,1
17305,13912,1583,afternoon,Area_1,Area_16,cancelled_by_driver,18,,425,4.6,4.87,mini,Mon,1.5
17306,13444,1885,afternoon,Area_14,Area_2,completed,23,37,338,4.73,4.26,suv,Sat,1
17307,14053,1511,night,Area_17,Area_19,completed,11,19,398,3.8,4.53,mini,Wed,1.2
17308,19160,1213,night,Area_2,Area_20,completed,10,15,111,2.62,3.17,suv,Fri,1.5
17309,19678,1964,afternoon,Area_16,Area_15,cancelled_by_customer,16,,125,2.77,3.83,mini,Thu,1.5
17310,15063,1302,morning,Area_4,Area_16,completed,17,27,253,3.9,4.99,suv,Sat,1
17311,18235,1023,night,Area_3,Area_20,cancelled_by_driver,18,,174,3.62,3.89,suv,Tue,1
17312,12434,,afternoon,Area_19,Area_20,no_driver_found,21,,402,,4.74,suv,Tue,1
17313,12854,1884,afternoon,Area_5,Area_12,completed,15,21,282,2.93,4.97,mini,Sat,1
17314,13235,1910,evening,Area_5,Area_10,completed,8,9,160,3.08,4.75,suv,Sun,1.2
17315,10435,1433,night,Area_10,Area_6,completed,25,30,104,2.96,4.97,mini,Fri,1
17316,15442,1981,evening,Area_12,Area_9,completed,5,14,463,3.68,3.17,mini,Sat,1.2
17317,11385,1553,morning,Area_18,Area_19,completed,20,30,148,3.21,3.85,suv,Thu,1.5
17318,14708,1376,afternoon,Area_18,Area_1,completed,28,33,255,2.67,4.43,mini,Fri,1
17319,13086,1719,evening,Area_14,Area_8,cancelled_by_driver,28,,440,4.73,4.18,mini,Wed,1.2
17320,16230,1508,morning,Area_1,Area_10,cancelled_by_customer,13,,347,2.77,4.08,mini,Wed,1
17321,16316,1625,evening,Area_16,Area_9,cancelled_by_customer,25,,318,4.49,3.19,sedan,Fri,1
17322,18609,1053,morning,Area_17,Area_20,completed,10,14,165,3.4,4.88,suv,Thu,1
17323,18468,1927,afternoon,Area_14,Area_4,cancelled_by_customer,20,,447,4.04,3.05,sedan,Tue,1
17324,18441,1547,afternoon,Area_11,Area_14,completed,12,21,226,3.27,3.07,sedan,Wed,1.2
17325,13281,1998,night,Area_19,Area_14,cancelled_by_driver,25,,169,3.88,3.86,mini,Mon,1.2
17326,19188,1266,afternoon,Area_19,Area_19,cancelled_by_driver,5,,102,4.43,4.61,sedan,Mon,1.2
17327,14399,1617,evening,Area_9,Area_13,cancelled_by_customer,23,,,2.87,3.46,mini,Fri,1
17328,10318,1763,night,Area_11,Area_7,cancelled_by_driver,11,,326,2.72,4.31,sedan,Sun,1
17329,11406,,afternoon,Area_18,Area_13,no_driver_found,15,,247,,4.55,mini,Sun,1
17330,16255,1157,night,Area_3,Area_3,completed,10,8,338,3.67,4.55,suv,Sun,1
17331,14490,1323,morning,Area_1,Area_18,completed,23,26,157,4.59,4.52,sedan,Wed,1
17332,11084,1526,afternoon,Area_13,Area_15,completed,25,34,483,2.54,3.45,mini,Sat,1
17333,12344,1743,evening,Area_9,Area_11,cancelled_by_customer,16,,,3.21,4.3,sedan,Thu,1
17334,14714,1784,evening,Area_1,Area_19,completed,23,24,428,3.83,5,suv,Mon,1
17335,16697,,afternoon,Area_15,Area_5,no_driver_found,24,,296,,3.06,sedan,Tue,1.2
17336,16699,,afternoon,Area_17,Area_14,no_driver_found,20,,106,,3.64,sedan,Thu,1
17337,10640,1175,evening,Area_3,Area_4,completed,13,19,186,3.06,3.19,suv,Fri,1
17338,19846,1925,evening,Area_18,Area_6,cancelled_by_driver,28,,293,3.29,4.73,mini,Mon,1
17339,18240,1151,night,Area_12,Area_9,completed,25,25,198,3.97,4.05,mini,Sat,2
17340,10457,1328,afternoon,Area_4,Area_14,cancelled_by_driver,28,,496,4.6,3.32,suv,Sun,1
17341,11812,,night,Area_20,Area_10,no_driver_found,29,,162,,3.24,sedan,Thu,2
17342,11454,1562,morning,Area_20,Area_10,completed,20,30,297,3.58,3.6,mini,Thu,1
17343,15755,1612,evening,Area_19,Area_7,completed,18,17,325,2.58,4.04,mini,Wed,1
17344,15462,1339,evening,Area_8,Area_8,cancelled_by_customer,11,,210,2.57,3.85,mini,Sat,1
17345,10874,1427,evening,Area_2,Area_15,completed,19,21,224,4.2,4.36,mini,Sat,1
17346,18802,,evening,Area_18,Area_9,no_driver_found,13,,337,,4.55,sedan,Wed,1
17347,12738,1633,morning,Area_5,Area_12,cancelled_by_driver,16,,172,3.46,3.76,sedan,Wed,1
17348,13639,,morning,Area_17,Area_5,no_driver_found,21,,93,,3.9,sedan,Mon,1.5
17349,16734,,afternoon,Area_8,Area_16,no_driver_found,26,,109,,4.7,sedan,Fri,1
17350,12349,1203,morning,Area_18,Area_20,completed,16,18,184,4.33,4.11,sedan,Tue,1
17351,12533,1522,morning,Area_20,Area_1,completed,16,25,173,4.6,4.72,suv,Wed,1.2
17352,13833,1354,afternoon,Area_17,Area_3,cancelled_by_customer,19,,,3.02,3.4,sedan,Mon,1
17353,19729,1612,evening,Area_6,Area_9,completed,21,33,187,2.58,4.32,suv,Mon,1.2
17354,18101,1141,afternoon,Area_3,Area_1,cancelled_by_driver,16,,234,2.7,3.4,sedan,Thu,1
17355,11922,1458,evening,Area_17,Area_14,completed,5,14,418,3.48,4.07,suv,Sun,2
17356,19320,,morning,Area_17,Area_13,no_driver_found,28,,179,,4.88,sedan,Sun,1
17357,10704,1852,afternoon,Area_8,Area_3,completed,20,22,458,4.98,3.85,suv,Sat,2
17358,16575,1823,evening,Area_1,Area_5,cancelled_by_customer,11,,,4.95,4.19,mini,Thu,2
17359,14214,1338,morning,Area_3,Area_1,completed,6,3,247,4.33,3.41,mini,Sun,1.5
17360,14805,1505,afternoon,Area_9,Area_4,completed,17,26,259,4.25,3.69,mini,Sat,1.2
17361,14093,1966,evening,Area_4,Area_18,completed,27,30,124,2.52,4.3,suv,Sun,1
17362,19956,1030,afternoon,Area_11,Area_20,cancelled_by_driver,28,,165,2.65,3.06,sedan,Sat,1.5
17363,16290,1493,evening,Area_6,Area_4,completed,5,4,289,3.91,4.17,suv,Mon,1.5
17364,14710,1213,morning,Area_15,Area_19,completed,20,29,172,4.51,3.08,sedan,Mon,1
17365,16089,1102,morning,Area_14,Area_13,completed,12,15,387,4.25,4.29,mini,Fri,1
17366,11901,1045,morning,Area_6,Area_18,completed,29,29,339,4.08,4.35,mini,Sat,1.2
17367,17271,1494,evening,Area_17,Area_20,cancelled_by_customer,10,,,3.36,3.47,sedan,Wed,1
17368,16758,1891,afternoon,Area_1,Area_14,cancelled_by_driver,20,,199,3.28,3.75,sedan,Thu,1
17369,18691,1880,night,Area_15,Area_18,completed,6,11,251,2.84,4.55,sedan,Wed,1
17370,16320,,evening,Area_8,Area_9,no_driver_found,17,,483,,4.45,sedan,Thu,1.5
17371,10119,1528,morning,Area_11,Area_11,completed,19,22,203,2.96,4.89,sedan,Fri,1
17372,16480,1700,evening,Area_7,Area_13,cancelled_by_driver,27,,341,4.09,3.98,suv,Wed,1.2
17373,10737,1063,afternoon,Area_19,Area_13,completed,11,16,452,3.27,4.94,sedan,Mon,1
17374,15256,1612,afternoon,Area_2,Area_14,completed,29,34,193,3.88,3.93,mini,Mon,1
17375,16141,1948,night,Area_12,Area_17,cancelled_by_driver,22,,499,3.93,3.92,sedan,Wed,1
17376,14735,1595,morning,Area_11,Area_9,completed,10,12,371,3.09,3.94,sedan,Mon,1.5
17377,15838,1177,evening,Area_13,Area_8,cancelled_by_customer,14,,,4.1,4.48,sedan,Thu,1
17378,17089,1526,morning,Area_11,Area_10,cancelled_by_driver,25,,417,3.67,3.99,suv,Fri,1.5
17379,10412,1983,evening,Area_12,Area_17,completed,22,32,367,3.47,4.59,mini,Mon,1
17380,13509,1769,evening,Area_12,Area_15,completed,29,36,182,4.96,3.68,sedan,Wed,1.2
17381,10128,1519,afternoon,Area_1,Area_19,completed,28,32,179,3.82,3.15,mini,Mon,1.5
17382,14978,1187,night,Area_11,Area_2,cancelled_by_customer,25,,,3.72,5,mini,Sat,1.2
17383,17861,1070,morning,Area_16,Area_10,completed,6,15,253,2.95,4.36,sedan,Thu,1
17384,17761,1505,night,Area_16,Area_10,completed,8,19,469,4.3,4.38,suv,Sat,1
17385,12996,1357,afternoon,Area_20,Area_9,completed,27,29,262,2.81,4.69,sedan,Fri,1.2
17386,10278,1530,afternoon,Area_7,Area_4,cancelled_by_driver,5,,368,4.34,3.6,sedan,Tue,2
17387,13752,1912,morning,Area_4,Area_5,cancelled_by_customer,14,,284,3.24,3.14,sedan,Tue,1
17388,13408,1357,evening,Area_20,Area_10,cancelled_by_driver,5,,323,4.36,3.61,sedan,Sun,1.5
17389,12720,1600,evening,Area_10,Area_2,completed,8,14,295,2.83,4.26,sedan,Mon,1
17390,18464,1192,morning,Area_5,Area_11,completed,27,35,148,4.85,3.63,suv,Thu,1
17391,10801,1768,evening,Area_2,Area_3,completed,25,34,240,3.27,3.97,suv,Fri,1
17392,13499,1876,morning,Area_5,Area_14,completed,21,20,413,2.8,3.87,mini,Sun,1.2
17393,10705,1834,night,Area_9,Area_11,completed,24,21,215,4.4,4.46,mini,Fri,1.5
17394,16113,1371,evening,Area_15,Area_5,completed,26,34,227,2.56,3.99,sedan,Thu,1.2
17395,17356,1701,afternoon,Area_14,Area_9,completed,19,17,132,4.1,3.07,mini,Tue,1
17396,13144,1406,afternoon,Area_8,Area_19,cancelled_by_customer,27,,,3.6,3.3,mini,Sun,1
17397,19859,1411,morning,Area_9,Area_20,cancelled_by_customer,29,,391,2.55,4.83,mini,Tue,1
17398,15659,1183,afternoon,Area_5,Area_13,cancelled_by_customer,19,,269,2.57,3.54,sedan,Thu,1
17399,19754,1259,evening,Area_11,Area_2,completed,24,24,228,2.97,4.1,mini,Sat,1
17400,15652,1134,evening,Area_7,Area_17,completed,14,19,323,3.08,3.3,suv,Wed,1.5
17401,14792,1375,evening,Area_16,Area_5,completed,26,30,288,3.57,3.47,mini,Tue,1
17402,16291,1492,afternoon,Area_2,Area_7,cancelled_by_driver,11,,319,4.02,4.4,suv,Mon,1.2
17403,19854,1861,morning,Area_19,Area_4,completed,6,10,422,4.13,3.89,mini,Wed,2
17404,19132,1417,night,Area_16,Area_18,completed,6,4,88,4.42,3.94,suv,Sun,1
17405,16146,1650,morning,Area_7,Area_15,cancelled_by_customer,5,,112,4.59,4.33,sedan,Fri,1
17406,16333,1110,morning,Area_12,Area_3,cancelled_by_customer,16,,,2.86,4.25,sedan,Fri,1.5
17407,17680,1405,night,Area_15,Area_7,cancelled_by_customer,24,,,4.56,3.05,mini,Mon,1
17408,14093,,afternoon,Area_6,Area_18,no_driver_found,20,,283,,3.14,suv,Tue,1.2
17409,19480,1680,evening,Area_15,Area_12,completed,25,30,139,4.9,3.59,sedan,Mon,2
17410,14313,1058,afternoon,Area_10,Area_5,completed,27,31,151,3.3,3.98,mini,Wed,2
17411,10045,1656,afternoon,Area_4,Area_12,completed,22,35,96,2.81,3.86,suv,Thu,1
17412,11779,1375,afternoon,Area_10,Area_11,completed,12,26,212,4.7,3.06,mini,Fri,1
17413,11715,1872,night,Area_16,Area_5,cancelled_by_customer,18,,168,3.05,3.81,mini,Thu,2
17414,16473,,evening,Area_6,Area_6,no_driver_found,25,,284,,3.44,mini,Wed,1.5
17415,18490,1258,morning,Area_14,Area_12,completed,9,8,485,3.64,3.03,suv,Sun,1
17416,12688,1792,evening,Area_9,Area_15,completed,18,30,206,2.91,3.98,mini,Wed,1
17417,10731,1978,night,Area_18,Area_17,cancelled_by_customer,18,,,3.73,4.07,mini,Mon,1
17418,19312,1571,night,Area_4,Area_3,cancelled_by_customer,9,,,4.54,4.75,suv,Mon,1
17419,19814,1459,night,Area_1,Area_17,completed,13,16,144,2.62,4.25,mini,Fri,1
17420,10944,1853,night,Area_14,Area_12,completed,27,32,90,4.55,4.6,sedan,Wed,1.5
17421,10133,1772,morning,Area_7,Area_11,completed,20,17,312,3.4,4.18,sedan,Sat,1
17422,16771,1434,morning,Area_1,Area_5,cancelled_by_customer,9,,457,3.07,4.92,suv,Tue,1
17423,12998,,afternoon,Area_18,Area_15,no_driver_found,20,,359,,4.55,mini,Sat,1.2
17424,18764,1564,evening,Area_4,Area_2,cancelled_by_customer,12,,85,4.31,3.98,mini,Sun,1.2
17425,15608,1763,morning,Area_20,Area_9,completed,17,27,159,4.44,4.68,mini,Mon,1.2
17426,17954,1236,evening,Area_10,Area_5,completed,12,10,379,3.06,4.64,sedan,Sun,1
17427,19193,1163,afternoon,Area_18,Area_12,cancelled_by_driver,11,,353,3.19,3.62,mini,Sat,1.2
17428,12724,,evening,Area_16,Area_18,no_driver_found,23,,474,,4.49,suv,Fri,1.2
17429,19565,1788,morning,Area_10,Area_18,completed,16,14,361,2.51,3.05,sedan,Sat,1
17430,14803,1507,afternoon,Area_13,Area_4,completed,17,27,354,3.5,3.89,suv,Mon,1.2
17431,14703,1218,afternoon,Area_17,Area_2,completed,26,37,155,4.88,3.67,sedan,Sat,1.2
17432,14084,,evening,Area_15,Area_12,no_driver_found,13,,263,,3.3,mini,Mon,1
17433,12697,1668,night,Area_11,Area_16,cancelled_by_customer,20,,364,2.7,4.86,sedan,Wed,1
17434,18931,1236,night,Area_14,Area_2,completed,29,31,142,4.5,3.26,sedan,Fri,1.5
17435,11527,1553,afternoon,Area_19,Area_14,completed,17,25,352,2.94,4.68,mini,Fri,1
17436,10126,1361,night,Area_6,Area_10,completed,16,18,178,3.69,3.3,sedan,Sat,1
17437,10439,1701,night,Area_5,Area_14,cancelled_by_customer,19,,,3.67,4.48,suv,Wed,1
17438,15973,1276,afternoon,Area_14,Area_2,completed,7,4,211,3.14,4.56,sedan,Tue,1.2
17439,10594,1112,evening,Area_4,Area_20,completed,8,10,302,4.04,3.66,mini,Sat,1.2
17440,17209,1891,afternoon,Area_20,Area_13,completed,11,21,252,2.78,4.2,mini,Tue,1
17441,11585,1334,evening,Area_7,Area_19,completed,5,11,338,2.79,3.09,mini,Fri,1
17442,14559,,night,Area_3,Area_16,no_driver_found,25,,106,,3.03,mini,Fri,1
17443,17948,,night,Area_18,Area_1,no_driver_found,26,,133,,3.1,suv,Tue,1.2
17444,17974,1145,afternoon,Area_18,Area_1,completed,8,13,225,2.77,4.84,mini,Wed,1
17445,11695,1908,evening,Area_12,Area_4,cancelled_by_customer,14,,365,4.78,4.37,suv,Sun,1.2
17446,16710,1020,morning,Area_8,Area_5,completed,29,32,103,2.75,4.43,suv,Sun,1
17447,16776,1519,evening,Area_14,Area_17,completed,24,26,411,3.76,3.56,suv,Thu,1
17448,19840,1386,night,Area_5,Area_2,cancelled_by_customer,22,,293,3.41,4.14,suv,Sun,1.5
17449,16063,1587,afternoon,Area_17,Area_18,cancelled_by_driver,25,,83,4.5,4.79,sedan,Tue,1.2
17450,13097,1290,morning,Area_1,Area_5,completed,27,31,331,4.18,4.4,sedan,Sun,1
17451,10866,1697,evening,Area_3,Area_1,completed,5,11,308,4.64,3.03,sedan,Sat,1
17452,16850,1050,afternoon,Area_9,Area_7,completed,21,18,446,4.9,3.5,suv,Thu,1
17453,16485,1714,night,Area_12,Area_3,completed,14,13,211,4.45,4.04,mini,Fri,1
17454,17217,1348,afternoon,Area_20,Area_13,completed,28,25,327,4.75,3.29,mini,Tue,1
17455,16843,1092,night,Area_11,Area_8,cancelled_by_driver,19,,264,4.32,3.44,suv,Thu,2
17456,17367,1558,night,Area_6,Area_8,completed,24,29,310,4.63,3.27,suv,Tue,1
17457,14691,1347,evening,Area_9,Area_10,completed,20,31,408,4.15,4.25,mini,Mon,1
17458,17923,1208,morning,Area_8,Area_1,completed,24,27,495,3.81,4.53,suv,Fri,1.2
17459,12163,1563,evening,Area_6,Area_2,cancelled_by_driver,25,,163,2.96,4.72,sedan,Tue,1
17460,13193,1113,evening,Area_20,Area_17,completed,17,29,270,4.6,3.47,suv,Wed,1.5
17461,18578,1294,night,Area_10,Area_7,cancelled_by_driver,11,,200,3.25,3.77,suv,Sun,1.2
17462,15400,,afternoon,Area_11,Area_8,no_driver_found,18,,100,,3.92,mini,Tue,2
17463,18451,,morning,Area_17,Area_12,no_driver_found,17,,132,,4.89,mini,Sun,1
17464,15255,1385,night,Area_8,Area_3,completed,24,22,238,4.34,3.92,mini,Thu,1
17465,13246,1971,night,Area_1,Area_7,completed,28,40,281,3.62,3.21,suv,Mon,2
17466,11617,1748,night,Area_2,Area_8,completed,20,26,320,3.65,4.96,sedan,Thu,1.5
17467,15995,1141,evening,Area_2,Area_12,completed,20,27,91,2.69,4.85,sedan,Thu,1.2
17468,14450,1943,afternoon,Area_7,Area_1,cancelled_by_customer,10,,,4.34,4.55,sedan,Sat,1.2
17469,16916,1344,night,Area_16,Area_3,completed,13,14,335,2.8,3.75,mini,Sun,1.5
17470,16192,1505,night,Area_20,Area_15,cancelled_by_driver,5,,151,3.41,4.19,mini,Thu,1.5
17471,15840,1133,evening,Area_16,Area_16,cancelled_by_driver,25,,151,2.79,4.14,suv,Fri,1
17472,13975,1503,evening,Area_12,Area_7,completed,23,24,96,4.26,3.73,suv,Sat,1
17473,17764,1287,afternoon,Area_12,Area_9,completed,7,21,226,2.89,3.12,suv,Sat,1
17474,17220,1001,afternoon,Area_3,Area_19,completed,5,16,358,4.13,4.86,mini,Wed,1
17475,17991,1910,night,Area_9,Area_8,completed,23,29,85,3.51,4.41,suv,Sat,1
17476,15018,1693,night,Area_17,Area_13,completed,20,28,358,3.54,3.22,mini,Mon,2
17477,12907,1658,morning,Area_16,Area_20,cancelled_by_driver,25,,106,3.49,3.32,sedan,Tue,1
17478,12940,1598,morning,Area_19,Area_16,cancelled_by_driver,22,,466,4.84,3.81,sedan,Sat,1
17479,14384,1360,morning,Area_5,Area_12,completed,18,31,184,4.49,3.91,sedan,Wed,1
17480,17890,1486,night,Area_3,Area_7,cancelled_by_customer,27,,,4.37,3.11,sedan,Mon,1
17481,14602,1638,morning,Area_16,Area_2,completed,9,21,131,2.87,3.76,sedan,Tue,1.2
17482,11758,,morning,Area_10,Area_14,no_driver_found,8,,470,,4.29,suv,Wed,1.2
17483,13266,1023,evening,Area_19,Area_9,cancelled_by_customer,17,,,3.03,4.44,suv,Wed,1
17484,13738,1557,evening,Area_1,Area_7,completed,20,33,226,3.58,4.9,sedan,Sun,1
17485,10055,1292,evening,Area_12,Area_3,cancelled_by_customer,11,,,3.79,3.61,sedan,Sat,1
17486,16677,1917,evening,Area_18,Area_15,completed,23,25,315,3.41,3.65,sedan,Thu,2
17487,18527,1378,night,Area_5,Area_17,cancelled_by_driver,17,,113,3.05,4.59,sedan,Sat,1
17488,19041,1192,night,Area_7,Area_5,completed,16,14,301,4.92,4.99,sedan,Sun,1.2
17489,15038,1706,morning,Area_7,Area_1,cancelled_by_driver,23,,98,2.66,3.75,suv,Mon,1.2
17490,15894,,afternoon,Area_7,Area_12,no_driver_found,25,,136,,3.44,mini,Fri,1
17491,19032,1937,evening,Area_11,Area_20,completed,6,12,350,4.86,3.37,suv,Sun,1
17492,15975,1647,afternoon,Area_18,Area_16,completed,13,11,452,4.5,3.99,suv,Sun,1
17493,19579,1437,afternoon,Area_1,Area_20,completed,29,32,419,4.52,3.94,sedan,Thu,2
17494,11986,1621,night,Area_5,Area_12,completed,25,30,480,4.86,4.09,suv,Sun,1
17495,13290,1147,afternoon,Area_17,Area_14,cancelled_by_customer,21,,,4.33,3.78,mini,Wed,1
17496,10927,1944,night,Area_4,Area_10,completed,14,18,309,3.81,3.37,mini,Tue,1
17497,17979,1528,afternoon,Area_2,Area_8,cancelled_by_customer,28,,,2.79,4.71,sedan,Sun,1
17498,16417,1252,night,Area_9,Area_20,completed,7,10,125,4.45,4.99,mini,Fri,1
17499,11201,1358,night,Area_12,Area_11,cancelled_by_customer,19,,,2.79,3.13,sedan,Mon,1.2
17500,11213,,afternoon,Area_10,Area_18,no_driver_found,18,,82,,3.13,mini,Mon,1.2
17501,15014,1745,night,Area_8,Area_4,completed,11,8,284,3.95,4.45,sedan,Tue,1.5
17502,19074,1836,morning,Area_14,Area_20,cancelled_by_driver,23,,372,4.63,3.91,sedan,Tue,1
17503,15873,1571,evening,Area_9,Area_3,cancelled_by_driver,23,,132,4.75,4.23,sedan,Thu,1
17504,14427,1102,morning,Area_4,Area_4,completed,12,10,328,3.38,3.05,suv,Sun,1
17505,17645,1176,afternoon,Area_19,Area_10,cancelled_by_customer,9,,162,3.77,3.57,sedan,Mon,1.2
17506,17230,1213,morning,Area_9,Area_16,cancelled_by_driver,11,,216,2.54,3.46,mini,Sat,1
17507,10107,1656,afternoon,Area_10,Area_5,cancelled_by_customer,20,,458,3.4,4.82,sedan,Wed,1.2
17508,16773,1969,afternoon,Area_14,Area_11,completed,10,11,368,3.82,4.1,mini,Thu,1
17509,12040,1932,evening,Area_7,Area_10,completed,17,30,467,2.59,3.53,mini,Sat,2
17510,16966,1646,evening,Area_2,Area_5,completed,7,7,435,4.05,3.87,sedan,Tue,1
17511,13529,1894,morning,Area_8,Area_5,completed,22,29,247,4.53,4.98,suv,Fri,1
17512,14269,1936,evening,Area_17,Area_17,cancelled_by_driver,6,,379,4.74,4.2,sedan,Sun,1.2
17513,10163,1889,night,Area_6,Area_12,completed,19,27,121,2.79,3.17,suv,Wed,1
17514,12890,,afternoon,Area_14,Area_10,no_driver_found,26,,347,,4.7,suv,Wed,1.5
17515,15661,1302,morning,Area_7,Area_11,completed,25,34,472,3.25,4.82,sedan,Sun,1.2
17516,13007,1088,morning,Area_10,Area_7,completed,10,9,110,2.6,3.66,sedan,Wed,1
17517,17775,1218,morning,Area_1,Area_16,completed,6,12,462,4.69,4.68,sedan,Wed,1.5
17518,19646,1993,morning,Area_11,Area_14,completed,23,35,298,2.52,3.11,suv,Sun,1
17519,16980,1711,morning,Area_3,Area_15,completed,21,24,405,2.56,4.01,mini,Sat,2
17520,18556,1347,afternoon,Area_18,Area_17,completed,5,14,370,3.02,4.23,suv,Thu,1
17521,17212,1885,morning,Area_12,Area_11,cancelled_by_driver,21,,140,4.18,3.23,sedan,Mon,1.2
17522,16940,1663,evening,Area_9,Area_2,completed,13,26,391,4.94,3.86,mini,Wed,1
17523,10836,1759,evening,Area_17,Area_13,completed,28,39,416,3.22,3.78,mini,Tue,1.2
17524,15252,1457,afternoon,Area_14,Area_19,cancelled_by_customer,11,,,4.3,4.98,mini,Sat,1
17525,19897,1003,morning,Area_8,Area_9,cancelled_by_driver,17,,479,2.6,3.73,mini,Sat,1.5
17526,10474,1637,night,Area_15,Area_17,cancelled_by_driver,11,,414,3.73,3.55,mini,Thu,1
17527,17084,1665,morning,Area_13,Area_17,cancelled_by_customer,12,,,2.78,3.79,sedan,Wed,1
17528,12660,1095,evening,Area_19,Area_5,completed,19,29,339,3.35,3.35,sedan,Sat,1
